user_id,session_id,X,Y,Pressure,Duration,Orientation,Size
user3,10,359,1238,0.64,149.5,90,48.92
user3,10,367,51,0.1,240.51,180,58.1
user3,10,643,424,0.4,274.26,0,27.34
user3,10,695,198,0.19,50.08,0,51.77
user3,10,718,566,0.42,482.9,90,58.3
user3,10,716,824,0.64,348.19,270,31.12
user3,10,601,1461,0.43,230.97,180,28.92
user3,10,171,1626,1.0,249.83,90,48.59
user4,1,340,953,0.38,97.11,270,30.41
user4,1,187,1037,0.72,472.71,90,66.65
user4,1,317,436,0.76,358.72,90,54.81
user4,1,179,535,0.79,207.45,90,20.27
user4,1,658,284,0.96,478.29,90,77.81
user4,1,273,1074,0.27,491.41,0,79.18
user4,1,435,1407,0.59,471.0,90,69.88
user4,1,207,807,0.29,281.53,0,51.77
user4,1,375,988,0.72,59.99,270,22.97
user4,1,949,375,0.18,495.91,90,64.91
user4,1,611,1062,0.56,151.23,0,46.11
user4,1,1050,1612,0.99,439.5,0,72.13
user4,1,693,797,0.26,100.15,0,13.23
user4,1,710,336,0.46,145.46,0,36.48
user4,1,818,384,0.15,199.11,0,55.02
user4,1,1077,1211,0.91,300.59,0,61.33
user4,1,502,188,0.87,497.22,270,67.81
user4,1,798,130,0.96,437.02,90,68.9
user4,1,712,804,0.21,472.04,0,76.03
user4,1,27,1311,0.73,141.57,0,37.51
user4,2,135,1091,0.6,479.57,90,25.95
user4,2,107,1069,0.35,160.47,270,44.89
user4,2,748,448,0.22,204.75,0,13.89
user4,2,413,493,0.31,307.26,180,64.84
user4,2,768,431,0.64,418.53,180,71.99
user4,2,376,1558,0.93,317.4,270,34.73
user4,2,324,1871,0.47,440.28,90,77.89
user4,2,844,1514,0.21,100.71,90,47.74
user4,2,876,652,0.29,108.72,90,51.65
user4,2,846,516,0.68,206.41,90,78.39
user4,2,1068,622,0.69,298.02,0,31.75
user4,2,876,1046,0.2,75.65,90,71.16
user4,2,1020,990,0.75,324.15,90,61.37
user4,2,635,449,0.97,134.18,180,69.06
user4,2,243,64,0.39,265.85,180,76.11
user4,2,1001,1273,0.78,434.74,270,26.73
user4,2,1079,60,0.75,351.25,0,17.61
user4,2,525,389,0.64,162.12,180,21.81
user4,2,2,695,0.63,308.99,270,17.72
user4,2,417,1001,0.72,84.11,270,35.3
user4,3,594,1120,0.95,198.3,270,56.08
user4,3,216,1744,0.23,161.68,90,75.11
user4,3,1056,780,0.41,350.94,90,62.9
user4,3,376,680,0.21,342.3,180,62.24
user4,3,279,1502,0.23,193.93,90,34.12
user4,3,913,1128,0.23,269.02,270,68.41
user4,3,376,1675,0.94,444.24,180,60.15
user4,3,574,1776,0.69,491.99,180,43.86
user4,3,26,1048,0.98,231.01,90,31.47
user4,3,348,1309,0.44,167.62,90,54.42
user4,3,958,515,0.38,317.77,270,56.29
user4,3,356,580,0.46,315.92,90,11.47
user4,3,422,396,0.29,171.94,0,53.49
user4,3,850,1631,0.5,87.92,0,26.32
user4,3,326,1299,0.24,349.11,0,38.67
user4,3,606,1358,1.0,395.54,180,67.54
user4,3,530,1161,0.2,130.47,180,12.51
user4,3,219,639,0.99,443.24,90,54.3
user4,3,478,721,0.63,215.95,270,22.15
user4,3,983,683,0.27,237.84,270,67.81
user4,4,1018,1759,0.22,150.98,270,48.63
user4,4,828,742,0.55,185.89,270,45.44
user4,4,732,1426,0.98,271.72,0,62.06
user4,4,1001,1173,0.76,150.11,270,73.67
user4,4,812,1465,0.12,197.54,90,20.52
user4,4,564,1697,0.54,78.94,180,68.11
user4,4,481,207,0.15,252.9,180,40.41
user4,4,566,1386,0.41,109.33,0,73.93
user4,4,283,1080,0.5,491.14,0,56.18
user4,4,372,856,0.23,483.74,0,10.98
user4,4,632,85,0.89,61.32,180,60.76
user4,4,624,982,0.88,153.04,180,73.95
user4,4,409,737,0.75,431.6,180,40.55
user4,4,539,379,0.95,82.62,180,34.37
user4,4,694,1368,0.85,141.54,0,79.02
user4,4,477,887,0.64,347.0,270,47.35
user4,4,991,1447,0.42,451.24,90,50.36
user4,4,194,1916,0.56,188.16,270,16.42
user4,4,813,1873,0.89,370.38,0,65.01
user4,4,238,1765,0.21,121.49,90,32.21
user4,5,203,1681,0.16,119.06,90,69.94
user4,5,283,948,0.66,182.05,90,59.95
user4,5,1031,623,0.63,496.69,0,31.11
user4,5,959,1747,0.57,468.41,90,20.98
user4,5,222,435,0.13,157.73,90,39.73
user4,5,566,629,0.5,201.58,270,16.44
user4,5,836,850,0.69,493.11,0,66.93
user4,5,698,1742,0.62,79.89,0,27.28
user4,5,810,150,0.69,218.73,180,29.91
user4,5,153,1523,0.4,156.18,180,79.52
user4,5,592,590,0.45,141.84,0,18.34
user4,5,127,1657,0.13,483.98,270,39.27
user4,5,189,823,0.13,403.67,90,77.85
user4,5,317,333,0.57,422.38,270,70.05
user4,5,923,1429,0.56,394.44,180,45.07
user4,5,324,876,0.2,78.78,90,21.12
user4,5,805,1908,0.37,283.03,0,62.27
user4,5,58,605,0.48,430.21,180,30.12
user4,5,548,1502,0.98,485.29,90,10.44
user4,5,714,179,0.4,181.05,0,51.74
user4,6,0,270,0.76,62.21,270,74.88
user4,6,839,372,0.72,322.06,270,79.24
user4,6,571,65,0.76,259.95,270,27.84
user4,6,336,1826,0.94,121.34,90,42.61
user4,6,412,1564,0.47,287.37,90,70.22
user4,6,246,1418,0.96,264.23,270,70.45
user4,6,842,1319,0.53,267.38,270,76.45
user4,6,996,1886,0.49,162.74,90,77.57
user4,6,335,1600,0.51,397.96,180,24.57
user4,6,355,819,0.58,308.1,0,60.53
user4,6,730,1841,0.34,391.12,270,55.16
user4,6,823,1841,0.2,92.45,270,60.16
user4,6,1059,247,0.69,295.42,90,79.02
user4,6,908,939,0.71,167.75,90,28.33
user4,6,730,1461,0.63,405.18,0,41.49
user4,6,167,131,0.4,122.52,90,64.73
user4,6,250,1599,0.18,329.62,270,71.19
user4,6,741,1787,0.38,449.19,270,39.6
user4,6,718,852,0.8,417.3,270,79.29
user4,6,848,100,0.13,142.45,270,12.46
user4,7,362,1488,0.13,262.66,0,72.92
user4,7,463,96,0.46,64.46,270,55.57
user4,7,23,379,0.12,126.73,90,25.23
user4,7,53,1315,0.27,212.6,270,62.55
user4,7,775,1917,0.19,478.93,180,70.81
user4,7,174,1303,0.25,311.49,90,26.27
user4,7,600,969,0.78,172.98,270,10.43
user4,7,8,1203,0.36,51.53,90,14.29
user4,7,115,1695,0.51,155.83,0,19.63
user4,7,1048,1735,0.36,380.81,270,22.82
user4,7,290,948,0.77,347.06,0,28.94
user4,7,478,1488,0.85,83.81,270,18.04
user4,7,669,1909,0.5,405.4,270,27.32
user4,7,834,1255,0.18,259.03,90,22.43
user4,7,650,1751,0.4,177.82,270,15.97
user4,7,271,1323,0.67,286.59,0,49.55
user4,7,619,498,0.4,331.46,180,27.06
user4,7,860,1017,0.68,450.21,180,51.63
user4,7,129,1680,0.99,89.49,180,44.52
user4,7,969,1803,0.63,408.1,180,21.79
user4,8,422,333,0.91,227.86,270,71.34
user4,8,263,146,0.38,377.07,90,25.5
user4,8,860,1256,0.65,495.06,270,19.43
user4,8,802,1523,0.72,178.78,90,72.05
user4,8,551,725,0.35,131.06,0,59.78
user4,8,292,435,0.45,129.92,0,19.35
user4,8,400,114,0.19,160.27,180,76.7
user4,8,130,263,0.15,174.18,90,61.94
user4,8,160,113,0.72,368.64,0,58.03
user4,8,142,654,0.72,110.71,90,45.75
user4,8,61,595,0.25,84.43,270,23.63
user4,8,46,968,0.88,298.17,270,34.69
user4,8,237,795,0.96,198.84,0,70.79
user4,8,257,386,0.35,473.64,270,14.41
user4,8,693,953,0.46,360.79,270,12.69
user4,8,844,124,0.63,295.08,0,16.22
user4,8,784,789,0.13,298.0,180,15.75
user4,8,725,1511,0.92,248.84,180,27.12
user4,8,473,111,0.33,50.56,180,55.53
user4,8,747,1627,0.75,349.58,0,15.13
user4,9,227,594,0.94,83.53,270,39.1
user4,9,337,1286,0.48,220.24,180,44.77
user4,9,154,816,0.13,78.78,270,24.0
user4,9,797,1233,0.33,133.63,0,20.55
user4,9,368,1747,0.46,384.92,180,76.89
user4,9,981,597,0.52,106.56,180,78.02
user4,9,964,560,0.31,230.49,180,17.19
user4,9,187,607,0.36,318.2,270,20.66
user4,9,178,1280,0.83,230.79,90,50.44
user4,9,615,1839,0.89,391.94,90,34.8
user4,9,736,335,0.22,122.21,90,47.36
user4,9,69,521,0.6,384.03,0,73.17
user4,9,91,1853,0.52,250.32,0,63.66
user4,9,490,1706,0.67,165.82,180,64.83
user4,9,137,489,0.11,306.4,270,16.19
user4,9,340,1601,0.67,360.32,0,64.99
user4,9,771,1448,0.33,450.16,0,66.78
user4,9,95,291,0.84,487.69,90,54.61
user4,9,768,985,0.65,204.14,90,57.32
user4,9,661,678,0.94,328.06,0,24.98
user4,10,217,464,0.85,305.65,90,10.51
user4,10,355,539,0.38,75.88,90,41.31
user4,10,520,1546,0.28,207.1,270,22.57
user4,10,929,1193,0.2,87.94,270,73.7
user4,10,219,1028,0.85,153.65,180,60.81
user4,10,894,512,0.44,329.02,270,32.33
user4,10,133,101,0.6,99.22,0,30.91
user4,10,6,867,0.46,92.53,0,48.44
user4,10,660,287,0.54,145.68,180,42.43
user4,10,172,1630,0.82,253.71,180,22.11
user4,10,906,736,0.91,156.31,90,60.96
user4,10,986,220,0.75,85.26,270,24.52
user4,10,435,393,0.62,352.97,180,43.96
user4,10,215,1187,0.89,289.68,180,51.6
user4,10,15,1217,0.44,188.66,270,49.0
user4,10,57,984,0.57,408.26,270,51.2
user4,10,460,1612,0.66,59.77,0,70.93
user4,10,289,1237,0.31,222.82,180,60.49
user4,10,524,1528,0.89,124.55,0,28.52
user4,10,841,743,0.19,185.14,180,79.94
user5,1,248,1807,0.29,172.23,180,53.34
user5,1,416,425,0.5,443.7,0,50.31
user5,1,377,1127,0.36,297.39,0,37.3
user5,1,1051,1130,0.29,323.41,90,71.89
user5,1,771,871,0.5,408.59,270,62.36
user5,1,833,313,0.32,214.82,90,17.4
user5,1,383,1001,0.21,68.44,90,17.4
user5,1,70,1084,0.71,337.4,270,69.15
user5,1,516,1393,0.94,423.15,180,75.65
user5,1,863,1614,0.89,141.39,180,32.35
user5,1,768,807,0.2,378.31,270,19.53
user5,1,394,375,0.32,354.04,270,66.43
user5,1,405,20,0.56,451.29,90,36.91
user5,1,300,1899,1.0,131.13,270,13.41
user5,1,11,134,0.21,490.43,0,36.66
user5,1,991,1302,0.26,112.47,270,55.45
user5,1,730,1859,0.63,88.22,90,66.85
user5,1,471,1161,0.72,74.95,180,15.11
user5,1,935,1044,0.35,391.94,0,40.48
user5,1,1021,1128,0.87,497.22,270,41.85
user5,2,3,468,0.6,211.14,90,41.15
user5,2,359,519,0.69,341.69,90,28.26
user5,2,694,1357,0.87,118.57,90,40.72
user5,2,155,1140,0.15,52.23,90,67.15
user5,2,973,1352,0.92,147.53,270,70.28
user5,2,936,1436,0.33,487.91,270,26.18
user5,2,904,178,0.87,103.01,90,16.82
user5,2,778,925,0.72,262.77,270,37.36
user5,2,797,322,0.86,375.72,180,73.38
user5,2,440,1212,0.58,334.32,180,21.47
user5,2,406,844,0.61,299.71,270,62.85
user5,2,596,1860,0.64,223.92,0,29.61
user5,2,895,1622,0.42,485.1,270,71.26
user5,2,489,1004,0.66,472.74,0,34.62
user5,2,427,1455,0.67,379.96,270,11.6
user5,2,988,696,0.23,224.98,90,54.16
user5,2,77,487,0.12,267.51,180,79.76
user5,2,170,641,0.97,95.61,0,22.12
user5,2,104,565,0.55,394.3,90,70.45
user5,2,308,1396,0.71,323.42,270,70.31
user5,3,538,71,0.15,308.38,180,77.12
user5,3,392,1087,0.41,348.33,90,48.27
user5,3,865,400,0.93,130.08,90,41.61
user5,3,758,843,0.32,59.97,180,44.3
user5,3,748,364,0.82,236.23,0,51.03
user5,3,665,1129,0.89,199.12,90,34.52
user5,3,906,200,0.45,427.95,180,19.31
user5,3,1011,1457,0.31,411.8,0,38.66
user5,3,539,509,0.25,292.35,180,18.86
user5,3,68,276,0.32,253.61,180,56.76
user5,3,80,340,0.51,123.77,90,75.75
user5,3,189,866,0.61,232.83,0,51.34
user5,3,255,1821,0.44,125.03,90,64.57
user5,3,857,131,0.76,167.8,0,12.32
user5,3,281,491,0.16,194.28,90,74.21
user5,3,908,665,0.61,269.55,90,70.35
user5,3,411,512,0.24,114.29,180,49.02
user5,3,59,1206,0.45,229.55,180,23.74
user5,3,732,1250,0.39,258.24,0,24.05
user5,3,26,1767,0.69,102.62,90,23.15
user5,4,280,1418,0.42,267.83,90,75.12
user5,4,689,712,0.7,367.16,180,68.6
user5,4,85,360,0.96,210.12,90,40.65
user5,4,446,1099,0.6,191.18,0,19.08
user5,4,304,770,0.26,333.72,0,71.99
user5,4,1014,640,0.7,96.72,0,56.54
user5,4,283,112,0.69,196.78,90,50.7
user5,4,9,1668,0.42,483.28,270,47.69
user5,4,487,1867,0.74,458.99,90,54.24
user5,4,295,1257,0.8,273.65,90,23.54
user5,4,949,257,0.22,130.17,90,63.11
user5,4,1007,209,0.81,182.0,90,70.66
user5,4,854,1456,0.74,310.82,180,17.66
user5,4,639,1861,0.72,190.62,0,61.51
user5,4,1014,1861,0.43,404.95,180,73.91
user5,4,317,409,0.27,425.29,0,12.85
user5,4,263,167,0.29,269.27,90,58.67
user5,4,27,1798,0.35,150.94,90,79.74
user5,4,36,887,0.7,478.74,90,72.76
user5,4,101,1378,0.38,51.51,270,63.51
user5,5,998,1674,0.4,429.57,270,13.66
user5,5,333,663,0.95,254.64,0,17.15
user5,5,449,215,0.17,129.13,90,17.97
user5,5,504,437,0.72,71.15,0,12.65
user5,5,575,1744,0.73,291.26,180,35.92
user5,5,976,685,0.6,53.3,90,68.7
user5,5,593,1419,0.95,226.39,90,25.18
user5,5,317,534,0.55,207.29,270,67.33
user5,5,892,627,0.28,119.88,180,61.65
user5,5,723,552,0.8,68.66,270,52.57
user5,5,457,819,0.27,417.54,0,38.86
user5,5,301,634,0.13,406.23,180,30.08
user5,5,131,1631,0.78,102.7,90,30.71
user5,5,470,1776,0.23,173.94,180,13.42
user5,5,77,1059,0.47,220.98,90,23.91
user5,5,651,1078,0.39,385.41,180,45.71
user5,5,491,73,0.35,55.85,270,76.04
user5,5,342,664,0.24,442.71,0,58.48
user5,5,435,1404,0.58,243.43,180,65.88
user5,5,36,1556,0.17,384.98,90,58.66
user5,6,71,1375,0.9,391.11,90,69.11
user5,6,459,1190,0.41,474.94,270,74.02
user5,6,606,527,0.43,439.7,90,32.64
user5,6,254,929,0.68,69.18,180,36.54
user5,6,600,485,0.15,343.62,0,18.37
user5,6,789,335,0.41,117.95,0,56.67
user5,6,686,1065,0.8,162.18,0,30.11
user5,6,1012,1376,0.24,245.42,270,15.62
user5,6,715,1418,0.41,202.22,90,56.25
user5,6,5,799,0.34,272.46,0,65.14
user5,6,941,673,0.13,265.97,270,79.37
user5,6,200,1904,0.5,179.33,180,44.84
user5,6,967,964,0.32,370.28,180,19.68
user5,6,497,1557,0.38,308.76,180,32.53
user5,6,405,1540,0.83,482.87,270,62.24
user5,6,30,1085,0.37,108.33,180,53.94
user5,6,161,1878,0.31,195.64,180,30.45
user5,6,308,147,0.25,323.81,180,13.59
user5,6,667,1785,0.26,100.86,270,34.27
user5,6,44,1670,0.84,151.56,270,16.05
user5,7,1007,1248,0.11,456.41,180,17.3
user5,7,701,1540,0.57,115.98,90,11.66
user5,7,304,1784,0.35,487.96,270,60.98
user5,7,932,1061,0.74,393.5,270,14.7
user5,7,504,944,0.37,81.76,0,38.88
user5,7,945,494,0.26,187.26,0,54.74
user5,7,854,330,0.99,81.37,90,49.87
user5,7,832,499,0.1,494.53,180,43.71
user5,7,633,1420,0.35,444.75,90,64.37
user5,7,494,1426,0.23,191.67,270,39.74
user5,7,1052,1787,0.9,178.2,180,58.05
user5,7,419,849,0.11,468.61,90,72.86
user5,7,466,439,0.64,403.36,270,38.27
user5,7,882,1441,0.89,183.38,0,45.56
user5,7,884,1631,0.81,396.84,0,32.61
user5,7,672,1417,0.7,481.61,0,46.41
user5,7,514,1823,0.57,102.03,270,48.95
user5,7,1056,1317,0.86,498.45,0,79.03
user5,7,1066,1839,0.4,173.6,90,23.98
user5,7,82,1227,0.56,442.62,0,51.29
user5,8,647,618,0.96,222.41,270,68.5
user5,8,1060,1291,0.43,142.18,180,40.69
user5,8,886,777,0.88,345.63,90,54.34
user5,8,447,1296,0.62,173.5,90,30.63
user5,8,350,1106,0.63,149.12,270,28.41
user5,8,895,954,0.26,172.74,180,15.8
user5,8,750,1492,0.57,201.71,180,77.46
user5,8,1035,1701,0.38,150.59,90,77.87
user5,8,253,1890,0.67,363.7,270,79.4
user5,8,208,1249,0.19,79.19,0,56.66
user5,8,349,1356,0.2,475.21,180,48.58
user5,8,183,211,0.61,303.51,0,76.05
user5,8,874,1559,0.48,435.66,180,57.6
user5,8,404,274,0.85,412.41,90,10.35
user5,8,135,332,0.14,188.23,270,66.27
user5,8,569,1503,0.32,59.64,270,38.16
user5,8,298,1305,0.71,272.78,270,37.92
user5,8,657,1739,0.32,74.63,270,49.52
user5,8,363,1569,0.55,318.06,180,69.25
user5,8,393,1367,0.11,359.35,90,23.68
user5,9,924,594,0.59,365.96,90,50.03
user5,9,292,1602,0.29,476.24,90,10.25
user5,9,660,458,0.76,127.43,0,43.05
user5,9,660,67,0.9,261.96,0,47.53
user5,9,795,291,0.82,194.78,90,16.12
user5,9,182,246,0.41,187.38,0,12.68
user5,9,555,1314,0.2,149.4,90,65.12
user5,9,507,1094,0.27,439.83,180,73.26
user5,9,489,238,0.47,297.51,180,20.62
user5,9,633,1844,0.68,278.59,90,33.31
user5,9,110,1665,0.8,418.55,90,47.9
user5,9,849,1846,0.34,479.82,180,25.82
user5,9,623,1128,0.6,167.86,270,77.02
user5,9,666,627,0.42,238.47,90,63.28
user5,9,75,1805,0.45,148.56,270,40.4
user5,9,592,363,0.42,164.93,90,36.75
user5,9,685,259,0.76,322.41,270,57.49
user5,9,638,1028,0.24,162.98,0,45.16
user5,9,793,1703,0.79,374.11,180,25.16
user5,9,962,1887,0.11,373.74,0,38.95
user5,10,771,156,0.97,399.84,90,60.83
user5,10,1054,107,0.34,267.23,0,11.48
user5,10,877,1198,0.88,60.02,270,47.25
user5,10,201,1060,0.31,368.4,0,60.46
user5,10,252,1394,0.43,403.28,90,53.99
user5,10,71,1420,0.47,196.93,180,73.96
user5,10,348,364,0.4,232.82,90,44.65
user5,10,249,900,0.99,421.23,0,54.41
user5,10,82,1564,0.17,295.24,180,29.95
user5,10,258,121,0.64,427.39,0,29.7
user5,10,91,1047,0.54,423.79,270,19.19
user5,10,344,1405,0.95,199.35,0,35.64
user5,10,750,1395,0.68,298.6,180,12.82
user5,10,647,1308,0.9,181.41,90,19.66
user5,10,107,1604,0.37,147.27,0,17.15
user5,10,1019,830,0.34,52.78,90,76.1
user5,10,172,1740,0.17,64.14,90,17.55
user5,10,470,1104,0.16,305.66,180,55.68
user5,10,849,1471,0.11,149.09,270,65.13
user5,10,514,1260,0.45,253.15,270,63.52
user6,1,181,103,0.79,486.44,180,54.84
user6,1,698,442,0.28,218.39,270,46.41
user6,1,253,951,0.46,465.06,270,13.41
user6,1,428,1775,0.29,233.95,180,13.15
user6,1,341,473,0.54,350.02,180,47.99
user6,1,690,733,0.76,61.26,270,47.87
user6,1,643,1520,0.87,316.38,270,58.46
user6,1,339,807,0.22,476.33,270,48.32
user6,1,50,805,0.4,387.95,270,57.51
user6,1,35,622,0.25,374.84,180,30.89
user6,1,872,951,0.29,116.78,0,39.88
user6,1,62,1594,0.3,199.8,0,51.12
user6,1,894,1192,0.86,214.97,0,50.71
user6,1,833,192,0.14,128.17,270,13.23
user6,1,988,1572,0.79,443.06,90,23.94
user6,1,336,1619,0.79,120.75,0,68.85
user6,1,869,1232,0.16,109.42,180,40.37
user6,1,847,47,0.95,147.07,90,43.19
user6,1,218,244,0.8,402.62,0,61.25
user6,1,768,254,0.23,457.53,0,50.43
user6,2,324,780,0.84,335.77,270,54.88
user6,2,145,1648,0.15,221.99,0,77.41
user6,2,7,219,0.34,232.63,0,18.22
user6,2,694,770,0.78,96.91,0,56.75
user6,2,943,1373,0.74,263.5,270,28.9
user6,2,196,509,0.43,148.53,180,38.6
user6,2,20,1064,0.85,446.74,270,40.33
user6,2,966,1687,0.66,244.38,180,74.76
user6,2,837,262,0.54,347.35,180,68.52
user6,2,1022,127,0.9,241.82,90,32.2
user6,2,756,1793,0.51,330.87,270,27.63
user6,2,87,765,0.76,382.23,270,44.51
user6,2,360,131,0.55,147.12,180,46.51
user6,2,782,167,0.75,107.14,0,17.82
user6,2,631,1601,0.58,154.74,0,46.17
user6,2,439,1669,0.95,267.85,270,38.74
user6,2,542,276,0.48,68.88,270,60.39
user6,2,75,338,0.14,59.28,0,75.2
user6,2,639,669,0.52,85.37,180,48.64
user6,2,475,1479,1.0,180.43,180,78.93
user6,3,537,1438,0.11,215.25,0,79.83
user6,3,139,1252,0.57,152.78,90,56.21
user6,3,982,599,0.54,371.75,90,40.1
user6,3,405,714,0.78,273.87,0,23.01
user6,3,584,426,0.38,412.68,180,39.37
user6,3,355,26,0.59,319.64,180,41.16
user6,3,374,1338,0.6,489.85,90,65.1
user6,3,361,678,0.91,368.13,0,12.6
user6,3,799,274,0.71,415.34,90,28.82
user6,3,491,1812,0.4,181.42,0,41.56
user6,3,319,224,0.85,283.91,0,32.32
user6,3,803,778,0.4,418.0,180,51.66
user6,3,1014,1080,0.78,250.94,90,38.39
user6,3,5,1466,0.82,423.06,180,49.2
user6,3,773,753,0.66,408.49,0,10.23
user6,3,57,1248,0.61,414.26,90,26.49
user6,3,547,109,0.36,100.67,180,19.44
user6,3,465,464,0.71,159.78,0,52.27
user6,3,515,1456,0.43,450.37,270,45.03
user6,3,627,1562,0.27,109.18,180,38.92
user6,4,847,1531,0.32,329.76,270,71.05
user6,4,832,503,0.8,310.2,270,50.99
user6,4,294,374,0.6,80.34,90,43.37
user6,4,19,1182,0.5,375.86,0,56.73
user6,4,912,847,0.53,279.86,90,75.5
user6,4,226,1047,0.77,349.03,270,54.83
user6,4,620,652,0.38,121.6,270,60.65
user6,4,896,919,0.27,464.32,90,19.81
user6,4,694,785,0.23,245.79,270,33.62
user6,4,189,1041,0.69,187.86,180,45.94
user6,4,52,1249,0.63,420.59,0,30.93
user6,4,706,1392,0.82,373.42,270,25.79
user6,4,12,1384,0.61,348.26,180,55.42
user6,4,33,1347,0.83,301.01,180,40.68
user6,4,896,981,0.63,340.47,180,59.47
user6,4,131,392,0.24,474.86,0,38.76
user6,4,150,1709,0.3,63.06,270,50.13
user6,4,193,937,0.65,218.14,270,24.2
user6,4,216,1020,0.62,277.5,90,34.51
user6,4,668,420,0.83,343.97,270,60.96
user6,5,629,1016,0.51,145.02,0,21.78
user6,5,531,1549,0.29,201.95,180,34.56
user6,5,658,851,0.96,491.66,270,26.18
user6,5,254,720,0.22,175.71,90,77.12
user6,5,463,498,0.92,274.45,90,39.01
user6,5,297,1037,0.98,78.01,180,74.6
user6,5,405,1712,0.4,393.16,0,64.39
user6,5,88,14,0.88,188.23,0,42.92
user6,5,268,1128,0.26,248.8,180,69.71
user6,5,1040,1567,0.93,442.0,270,69.91
user6,5,768,679,0.54,327.27,90,17.0
user6,5,624,1713,0.94,175.25,0,30.21
user6,5,534,630,0.24,243.82,0,64.91
user6,5,252,562,0.91,210.08,270,50.06
user6,5,897,269,0.91,442.29,270,42.59
user6,5,882,471,0.91,399.64,90,25.52
user6,5,879,677,0.32,458.79,0,53.06
user6,5,266,398,0.2,79.58,0,77.78
user6,5,225,199,0.42,462.21,180,78.29
user6,5,276,1026,1.0,441.01,0,59.31
user6,6,520,1593,0.99,339.37,180,45.09
user6,6,303,748,0.64,369.49,90,53.2
user6,6,1061,1653,0.59,177.4,0,49.92
user6,6,16,1860,0.31,413.93,90,38.37
user6,6,665,605,0.55,203.31,180,44.66
user6,6,801,100,0.48,141.16,90,34.58
user6,6,118,1883,0.22,238.99,0,64.02
user6,6,719,313,0.77,355.96,180,14.53
user6,6,626,1865,0.37,129.78,270,36.94
user6,6,734,715,0.84,383.9,0,78.65
user6,6,278,894,0.18,215.5,0,68.7
user6,6,973,1106,0.51,235.39,270,26.48
user6,6,984,1560,0.26,213.77,90,27.18
user6,6,343,1000,0.11,218.53,270,14.41
user6,6,879,58,0.57,88.03,90,10.65
user6,6,102,516,0.46,179.6,90,41.3
user6,6,930,454,0.61,169.2,0,55.03
user6,6,373,1210,0.17,486.36,0,61.39
user6,6,421,148,0.62,454.97,180,75.16
user6,6,69,1860,0.9,234.87,180,34.49
user6,7,101,1812,0.13,183.86,90,75.82
user6,7,228,1212,0.83,207.87,270,20.05
user6,7,459,1217,0.68,241.06,90,58.42
user6,7,841,1863,0.8,276.03,180,65.41
user6,7,245,782,0.3,209.73,270,74.97
user6,7,312,1672,0.55,135.87,0,49.05
user6,7,483,129,0.61,124.15,180,79.8
user6,7,360,153,0.39,276.52,0,28.46
user6,7,309,473,0.9,242.99,270,62.7
user6,7,340,1027,0.67,361.23,270,76.03
user6,7,388,1208,0.39,464.62,270,14.83
user6,7,1017,1701,0.41,401.95,270,73.27
user6,7,137,996,0.36,208.94,90,55.96
user6,7,80,696,0.74,321.75,270,16.79
user6,7,205,1359,0.76,427.64,0,75.31
user6,7,876,1882,0.87,349.71,0,77.04
user6,7,780,278,0.33,287.97,180,61.95
user6,7,911,938,0.65,318.54,180,72.74
user6,7,116,1172,0.53,334.32,0,46.38
user6,7,908,1872,0.95,325.15,0,40.77
user6,8,274,1688,0.56,498.01,0,58.02
user6,8,30,963,0.46,378.62,90,68.97
user6,8,981,163,0.98,270.1,180,19.8
user6,8,178,1546,0.16,488.09,0,63.1
user6,8,737,1598,0.44,57.11,0,46.49
user6,8,926,1429,0.78,180.98,90,68.04
user6,8,687,847,0.94,151.17,90,48.75
user6,8,379,859,0.93,248.31,90,30.86
user6,8,193,1499,0.85,393.08,0,57.86
user6,8,108,398,0.54,107.63,180,14.29
user6,8,426,1050,0.18,290.98,270,11.01
user6,8,195,892,0.26,215.72,180,57.25
user6,8,747,499,0.41,495.84,270,60.32
user6,8,247,102,0.62,329.08,270,11.72
user6,8,86,879,0.68,214.01,90,13.88
user6,8,1013,257,0.22,462.34,180,24.2
user6,8,594,399,0.66,284.86,0,50.32
user6,8,1074,718,0.52,400.46,90,25.39
user6,8,474,580,0.96,135.49,90,30.56
user6,8,424,328,0.96,268.48,90,11.61
user6,9,13,889,0.49,354.38,270,49.33
user6,9,565,304,0.99,355.55,270,62.06
user6,9,420,410,0.85,475.27,90,26.54
user6,9,522,1882,0.55,453.16,270,17.34
user6,9,233,140,0.16,302.07,270,53.77
user6,9,48,1833,0.59,167.28,0,14.16
user6,9,151,1484,0.53,381.79,270,11.03
user6,9,1071,1358,0.39,63.65,180,64.3
user6,9,631,1854,0.76,183.76,180,62.95
user6,9,250,313,0.96,119.15,270,75.7
user6,9,1006,1523,0.99,307.91,270,55.95
user6,9,80,349,0.84,264.9,270,57.5
user6,9,201,709,0.47,419.36,270,23.47
user6,9,1037,1408,0.76,336.87,270,32.24
user6,9,581,1907,0.3,311.63,180,67.73
user6,9,334,1585,0.91,407.45,0,66.1
user6,9,684,80,0.71,218.49,180,70.93
user6,9,651,62,0.23,320.77,0,58.45
user6,9,209,1045,0.3,355.04,90,41.79
user6,9,887,1623,0.94,289.2,270,31.37
user6,10,337,1294,0.47,263.79,270,24.3
user6,10,947,1704,0.62,412.47,0,28.32
user6,10,406,1408,0.49,343.64,180,38.47
user6,10,432,236,0.14,345.25,270,54.77
